employee_id,first_name,last_name,salary,hire_date,department_id,manager_id
1412,Anna,Jensen,39866.54,2021-09-02,38,808.0
1413,Gloria,Buck,72625.05,2021-08-26,31,158.0
1414,Barbara,Mitchell,71533.27,2022-08-08,39,584.0
1415,Justin,Davis,58938.99,2015-11-11,38,600.0
1416,Ashley,Moon,99254.02,2019-10-14,7,1280.0
1417,Anthony,Ramsey,39987.72,2017-08-04,12,793.0
1418,Nathan,Ayala,64515.81,2019-06-07,40,744.0
1419,John,Clark,38390.8,2022-10-18,21,480.0
1420,Mark,Carr,92178.81,2017-05-23,50,990.0
1421,Jessica,Thomas,98374.69,2023-09-28,45,603.0
1422,Christopher,Myers,103809.11,2023-08-13,31,852.0
1423,Eric,Alexander,104229.78,2023-12-27,23,1272.0
1424,Danny,Murphy,73571.3,2023-12-07,28,793.0
1425,Tina,Dickerson,117294.39,2015-10-27,29,256.0
1426,Nicole,Reid,106721.43,2018-10-10,8,533.0
1427,Gabriel,Summers,55630.79,2017-10-13,4,895.0
1428,Jason,Clark,50532.26,2021-10-25,24,1119.0
1429,William,Chavez,59572.78,2021-03-30,27,456.0
1430,Gina,Clayton,53885.21,2018-04-04,19,672.0
1431,Anna,Harper,80899.23,2025-05-08,33,773.0
1432,Mandy,Brooks,78497.84,2018-10-21,22,275.0
1433,Paul,Bond,100391.11,2017-03-14,37,1182.0
1434,Julian,Gordon,68610.95,2017-10-21,39,290.0
1435,Richard,Hanna,68361.05,2017-05-31,10,239.0
1436,Crystal,Buckley,78709.86,2023-10-16,9,236.0
1437,Annette,Bennett,75304.34,2019-08-18,44,1006.0
1438,Larry,Pena,69118.2,2022-09-02,48,1009.0
1439,Brandy,Smith,42613.68,2024-03-26,14,939.0
1440,Cody,Alvarado,88370.31,2019-05-05,35,95.0
1441,William,Greene,97745.52,2019-06-22,2,1165.0
1442,David,Vargas,67908.45,2022-08-05,26,227.0
1443,Monica,Petersen,55829.19,2017-02-03,15,623.0
1444,Anthony,Hogan,103929.29,2018-12-04,45,453.0
1445,Chelsea,Morgan,112430.4,2022-10-01,39,405.0
1446,Amanda,Pena,114002.66,2017-05-15,5,830.0
1447,Leslie,Rodriguez,46101.87,2024-05-13,50,1112.0
1448,Kimberly,Sosa,79866.21,2024-12-02,34,616.0
1449,Diane,Baker,30933.35,2021-04-16,31,1260.0
1450,Lorraine,Kennedy,76819.23,2022-12-30,29,423.0
1451,Scott,Willis,75944.68,2019-03-09,19,807.0
1452,Ronald,Jensen,41812.25,2019-07-16,20,106.0
1453,Christy,Waller,48442.25,2018-11-03,22,975.0
1454,Laura,Robbins,57366.95,2020-08-31,30,817.0
1455,Kristina,Parker,30781.17,2019-10-16,3,478.0
1456,Paul,Wells,95853.97,2024-01-11,10,287.0
1457,Matthew,Sandoval,108029.92,2017-08-05,37,471.0
1458,Dana,Morales,105564.67,2025-01-27,40,1083.0
1459,Stacey,George,103819.97,2024-08-19,20,667.0
1460,Kristopher,Douglas,74183.25,2025-04-25,29,91.0
1461,Bryan,Martin,64692.82,2021-09-24,27,1281.0
1462,Rhonda,Savage,88594.38,2020-01-17,26,30.0
1463,Adrian,Dixon,32086.04,2016-10-01,18,941.0
1464,Kevin,Martin,115965.93,2016-07-04,19,778.0
1465,Jared,Riley,75719.37,2024-05-22,45,12.0
1466,Lauren,Lambert,93864.64,2017-07-27,16,1244.0
1467,Zoe,Ritter,55529.22,2017-12-03,41,520.0
1468,Kenneth,Mclaughlin,64075.86,2017-09-04,49,156.0
1469,Christopher,Young,114295.95,2019-11-11,17,657.0
1470,Veronica,Thomas,76380.04,2024-05-05,5,51.0
1471,Christopher,Pennington,100917.07,2020-04-07,29,1192.0
1472,James,Manning,100865.51,2023-12-19,12,1147.0
1473,David,Anderson,45073.69,2017-01-26,3,290.0
1474,Greg,Solomon,114266.87,2021-04-02,30,494.0
1475,Courtney,Jackson,53441.26,2024-08-01,4,1028.0
1476,Melanie,Taylor,51543.92,2017-10-27,18,297.0
1477,Sarah,Adams,54207.06,2017-05-30,39,377.0
1478,Ronald,Richards,40966.36,2022-06-18,40,264.0
1479,Robert,Clark,63966.47,2023-04-12,7,662.0
1480,Caitlin,Nash,33511.06,2024-05-08,46,290.0
1481,Steven,Jones,77995.82,2022-12-20,10,1380.0
1482,Ryan,Morris,87043.99,2017-08-18,37,13.0
1483,Brad,Edwards,73460.04,2023-03-12,35,113.0
1484,Paul,Leonard,66537.82,2018-09-18,11,531.0
1485,Shelia,Yu,89842.73,2019-10-27,15,397.0
1486,Joseph,Jensen,67651.71,2021-01-22,8,896.0
1487,Kelly,Ramirez,36943.79,2016-08-09,25,654.0
1488,Rachael,Jones,84771.95,2020-01-27,10,648.0
1489,Christina,Adams,65509.38,2019-04-09,40,1058.0
1490,Mark,White,62235.48,2025-09-10,14,361.0
1491,William,Hernandez,114194.12,2019-07-02,22,465.0
1492,Christopher,Leonard,50004.28,2025-08-19,46,666.0
1493,Matthew,Cole,51726.82,2018-06-04,12,420.0
1494,Raymond,Middleton,38516.3,2023-02-02,34,328.0
1495,Julie,Scott,47240.22,2025-07-21,9,622.0
1496,Eric,Bryan,58299.97,2023-07-22,23,594.0
1497,Kim,Kane,60359.5,2018-08-21,9,1413.0
1498,Nicole,Sanchez,108654.11,2024-11-26,8,10.0
1499,Jonathan,Miller,116773.29,2017-01-12,4,866.0
1500,James,Davidson,101680.34,2019-05-24,42,994.0
1501,James,Petersen,93922.46,2018-07-15,13,709.0
1502,Timothy,Lyons,43740.3,2017-01-03,5,1238.0
1503,Jennifer,Flynn,76605.6,2025-08-14,17,205.0
1504,Terrence,Johnson,62441.84,2016-01-28,14,1394.0
1505,Tina,Warner,64682.6,2022-01-01,50,93.0
1506,Gregory,Humphrey,110106.52,2015-12-29,25,95.0
1507,Paul,Andrews,79788.37,2022-12-08,6,867.0
1508,Norma,Martinez,91527.94,2025-03-14,10,26.0
1509,Bonnie,Turner,114663.18,2017-11-02,22,117.0
1510,Richard,Buchanan,100786.58,2017-11-17,43,586.0
1511,Robin,Curry,100503.05,2022-05-03,44,767.0
1512,Nicole,Wallace,95990.12,2017-10-24,38,1048.0
1513,Steven,Mack,61591.62,2016-03-02,49,1294.0
1514,Heather,Davis,83028.39,2023-01-25,20,1115.0
1515,Tamara,Delgado,76913.68,2020-01-02,1,28.0
1516,Bryan,Hubbard,55298.66,2017-05-10,13,477.0
1517,Cory,Medina,54177.44,2021-06-03,27,1512.0
1518,Christopher,Ross,72720.22,2021-12-06,35,1037.0
1519,Michael,Sullivan,39130.05,2016-08-06,11,1086.0
1520,Juan,Garcia,76281.16,2024-10-30,36,820.0
1521,Stacey,Bruce,73028.9,2020-09-22,49,686.0
1522,Michaela,Johnson,102091.17,2020-06-28,26,987.0
1523,Eric,Miller,66499.25,2024-08-03,48,773.0
1524,Rebecca,Mitchell,99213.11,2022-10-28,42,462.0
1525,Kathleen,Davis,61597.48,2017-05-19,3,1520.0
1526,Daniel,Farley,40282.01,2019-02-11,27,58.0
1527,Richard,Levine,75951.97,2024-07-20,49,783.0
1528,Alexis,Miranda,114904.37,2025-01-10,8,1266.0
1529,Michelle,Trevino,68617.37,2015-12-20,15,379.0
1530,Ariel,Ibarra,92857.78,2017-05-09,32,102.0
1531,Bryan,Nelson,108584.57,2020-12-13,7,930.0
1532,Lauren,Norton,45120.6,2021-12-14,37,96.0
1533,Thomas,Daniels,88592.6,2016-03-23,34,1001.0
1534,Ashley,Andrews,104691.04,2021-11-19,46,10.0
1535,Melissa,Humphrey,89289.0,2024-04-22,40,1459.0
1536,Jeff,Martinez,97897.78,2022-02-23,18,857.0
1537,Jill,King,55698.83,2025-06-19,7,176.0
1538,Michael,Hall,89787.38,2025-01-05,13,371.0
1539,Karen,Christensen,96510.17,2017-07-11,18,1481.0
1540,Allison,Deleon,110762.45,2023-02-26,13,1486.0
1541,Jeffrey,Skinner,83982.52,2022-02-14,13,841.0
1542,Nicole,Ramirez,88212.21,2024-11-25,33,233.0
1543,Joanna,Bush,114787.94,2021-04-01,33,664.0
1544,Julie,Weiss,41278.45,2016-05-19,41,932.0
1545,James,Black,118764.51,2016-02-26,25,501.0
1546,Melissa,Durham,84048.87,2016-09-23,39,1288.0
1547,Mark,Holder,90894.78,2024-09-29,8,763.0
1548,Colton,Hughes,65274.41,2024-12-22,32,604.0
1549,Andrew,Ellis,61874.32,2024-08-05,39,885.0
1550,Megan,Baird,115614.25,2017-07-23,16,897.0
1551,Julia,Roy,97843.92,2016-06-08,6,78.0
1552,Kim,Foster,36786.79,2025-07-12,4,1166.0
1553,Gregory,Morris,105981.27,2018-10-10,20,961.0
1554,Keith,Buck,31573.83,2023-09-22,35,1063.0
1555,Mary,Smith,41674.07,2017-08-07,26,717.0
1556,Monica,Stewart,79178.39,2024-09-05,45,227.0
1557,Patrick,Moore,99991.92,2021-04-15,12,700.0
1558,Mark,Williams,108876.27,2018-02-03,23,1227.0
1559,Tammy,Mitchell,71137.23,2023-02-16,42,99.0
1560,Tammy,Gardner,40188.61,2017-02-12,19,355.0
1561,Madeline,Martinez,33213.97,2022-08-02,14,813.0
1562,Angela,Bailey,44276.3,2021-01-06,19,109.0
1563,Casey,Doyle,112892.4,2019-01-02,11,232.0
1564,Michelle,Johnson,116402.18,2022-12-20,3,964.0
1565,Kimberly,Wilson,111196.52,2017-10-04,37,82.0
1566,Robin,Frye,55591.97,2017-12-12,2,885.0
1567,Barry,Wong,35874.9,2015-09-14,14,998.0
1568,Whitney,Berry,63208.0,2021-07-25,21,444.0
1569,Julie,Griffin,32371.13,2022-01-21,46,214.0
1570,Sarah,Robinson,98993.1,2019-07-25,41,1123.0
1571,Rhonda,Sims,114222.35,2022-04-13,6,1138.0
1572,John,Saunders,75175.96,2016-01-04,22,1425.0
1573,Mark,Bowman,32393.6,2018-12-14,21,496.0
1574,Christopher,Hampton,49380.11,2018-10-30,31,1488.0
1575,Gregory,Stevens,97548.53,2017-06-06,35,346.0
1576,Jacob,Avery,62892.44,2024-06-11,40,1365.0
1577,Candace,Ball,67150.68,2024-03-12,20,1325.0
1578,Jenny,Nunez,42791.02,2023-05-06,18,1544.0
1579,Lisa,Schultz,72280.75,2016-10-15,24,1049.0
1580,Scott,Johnson,109777.28,2020-07-28,46,964.0
1581,George,Holt,43101.19,2023-12-20,34,448.0
1582,Stacy,Petty,116385.22,2020-05-20,35,1094.0
1583,Mark,Davis,82213.11,2018-10-05,24,342.0
1584,Grace,Stewart,69531.65,2024-03-10,42,1435.0
1585,Brittany,Russell,65110.5,2022-03-22,16,631.0
1586,David,Sanchez,103446.63,2019-09-29,50,940.0
1587,Kimberly,Moore,42238.03,2020-02-28,38,167.0
1588,Deborah,Medina,118873.79,2025-03-02,27,1454.0
1589,Heather,Schmidt,98440.4,2016-08-05,38,1491.0
1590,John,Reid,72678.21,2022-06-14,7,611.0
1591,Lisa,Harris,58124.92,2023-02-25,44,458.0
1592,Francisco,Drake,56172.04,2019-03-18,39,1415.0
1593,Dale,Long,73592.75,2019-02-21,16,233.0
1594,Nathan,Cunningham,89222.48,2021-11-06,34,744.0
1595,Justin,Chambers,41533.57,2025-03-02,2,1164.0
1596,Eric,Williams,54916.09,2017-12-24,50,885.0
1597,Brenda,Smith,89217.99,2024-12-23,5,66.0
1598,Lori,Horne,95719.26,2019-03-29,42,1353.0
1599,Leslie,Beck,113443.81,2024-11-27,15,761.0
1600,Donna,Wilkins,54190.38,2021-05-10,47,824.0
1601,Amy,Jones,42368.65,2017-08-14,13,1455.0
1602,Darryl,Garcia,89792.85,2016-02-15,23,260.0
1603,Bryce,Reyes,99737.41,2022-06-18,33,1556.0
1604,Dana,Delacruz,39065.73,2017-05-19,32,797.0
1605,Tina,Hodges,66470.22,2017-12-06,23,1336.0
1606,Russell,Hernandez,41418.84,2020-07-11,23,280.0
1607,Billy,Barrera,92065.61,2016-05-04,46,1294.0
1608,Curtis,Haley,96258.68,2016-07-11,50,221.0
1609,Lynn,Phillips,69145.69,2017-04-25,1,1328.0
1610,William,Miller,30720.2,2017-12-05,48,963.0
1611,Thomas,Lopez,63753.42,2023-12-02,37,241.0
1612,Rachel,Lopez,33230.57,2017-08-01,33,1217.0
1613,David,Hood,109421.3,2023-04-08,6,189.0
1614,Elizabeth,Davis,55594.27,2016-01-07,14,1108.0
1615,Stephen,Shaffer,30158.8,2020-02-07,43,505.0
1616,Alexis,Diaz,81865.45,2024-08-01,15,1312.0
1617,Charles,Conner,70517.77,2023-09-05,48,758.0
1618,David,Whitney,41871.79,2021-06-02,32,229.0
1619,Victoria,Doyle,96606.05,2018-04-08,6,111.0
1620,Jasmine,Giles,30596.8,2020-07-18,12,948.0
1621,Shelby,Rosales,68129.69,2020-08-28,24,1079.0
1622,Darrell,Gallegos,113591.98,2024-02-21,15,772.0
1623,Beth,Davidson,60801.79,2018-04-04,2,1253.0
1624,Michael,Colon,62376.34,2025-04-17,29,1592.0
1625,Cynthia,Gaines,103218.64,2022-07-28,19,1474.0
1626,Angela,Hamilton,74158.35,2018-10-23,30,1099.0
1627,Dana,Jacobs,95891.69,2021-03-01,39,1270.0
1628,Victoria,Hunter,104831.9,2022-01-29,31,1414.0
1629,Emily,Walter,49366.58,2019-12-13,29,241.0
1630,Shannon,Mcknight,90686.8,2019-06-01,46,202.0
1631,Edward,Cook,66173.36,2015-10-31,27,344.0
1632,Jeffrey,Love,113264.81,2020-05-01,36,534.0
1633,Patrick,Watson,106673.5,2022-08-14,8,291.0
1634,Joan,Williams,113991.63,2024-09-10,44,1005.0
1635,Erik,Marquez,71329.49,2023-02-27,19,781.0
1636,Stephanie,Stephenson,55755.72,2024-02-28,29,458.0
1637,Emily,Sanders,101956.1,2023-07-22,40,1063.0
1638,Gary,Price,48295.58,2021-09-24,30,55.0
1639,Julia,Farmer,51577.5,2024-07-05,42,296.0
1640,Colleen,Ellis,60685.16,2022-04-02,22,1128.0
1641,Brent,Bauer,82751.01,2020-09-01,21,1629.0
1642,Kristi,Garcia,95990.26,2018-06-30,5,329.0
1643,Veronica,Tran,102338.32,2025-04-23,19,806.0
1644,Jennifer,Morrison,77852.31,2020-01-01,42,312.0
1645,Brian,Shepherd,41152.91,2020-12-18,10,911.0
1646,Ashley,Flores,34153.4,2025-09-06,44,216.0
1647,Misty,Neal,60618.47,2023-08-20,5,253.0
1648,Taylor,Thompson,92965.18,2023-01-01,14,1057.0
1649,Cheryl,Wang,65997.63,2018-05-28,34,1389.0
1650,Melissa,Brown,95192.27,2023-05-30,43,328.0
1651,Thomas,Farley,52333.54,2016-12-21,19,537.0
1652,James,Martin,45331.23,2020-02-22,31,1483.0
1653,David,Vaughn,34101.08,2024-09-25,39,739.0
1654,Norma,Brown,110950.1,2018-01-30,34,1126.0
1655,Karen,Moore,60511.13,2016-02-21,41,486.0
1656,Cory,Mendoza,90445.1,2023-10-13,22,565.0
1657,Mindy,Ray,48778.22,2016-12-15,45,260.0
1658,Todd,Johnson,41831.45,2024-05-15,31,1580.0
1659,Gabrielle,Kim,50154.01,2017-09-30,49,835.0
1660,Daniel,Baird,88105.85,2016-09-06,24,894.0
1661,Jeff,Maynard,94302.39,2017-12-27,31,421.0
1662,Katie,Wagner,102371.96,2019-12-01,17,1136.0
1663,Shelby,Tran,97343.31,2019-08-26,17,1170.0
1664,Jonathan,Lee,93731.85,2017-01-23,44,286.0
1665,Andrew,Martin,54691.89,2018-10-23,8,1342.0
1666,Emily,Gray,86204.39,2023-01-31,37,1287.0
1667,Robert,Le,107628.77,2023-10-14,29,301.0
1668,Randy,Brady,78636.85,2022-03-02,9,1461.0
1669,Amber,Watson,57089.33,2021-06-04,5,229.0
1670,Brandi,Robertson,64043.74,2021-07-20,29,979.0
1671,Debbie,Rowland,96240.71,2023-09-23,4,965.0
1672,Madison,Schultz,75704.68,2021-10-14,7,1360.0
1673,Brian,Stout,106707.32,2020-03-22,9,114.0
1674,Jacob,Blevins,57792.22,2023-06-13,8,1316.0
1675,Thomas,Alvarado,31225.18,2020-02-13,38,274.0
1676,Donald,Lucas,107028.63,2021-10-16,31,845.0
1677,Zachary,Huffman,101385.52,2017-04-05,19,949.0
1678,Patrick,Cunningham,67313.81,2023-11-28,3,94.0
1679,Lisa,Ellis,69139.38,2015-10-15,45,922.0
1680,Joe,Lang,96054.61,2024-06-19,34,111.0
1681,Darren,Potter,36370.54,2021-03-31,32,627.0
1682,Mark,Moran,96856.85,2017-04-17,22,1043.0
1683,Kimberly,Sullivan,30558.07,2022-12-22,36,461.0
1684,Stanley,Maynard,99347.31,2021-07-27,5,854.0
1685,Brandon,Ho,107374.37,2025-01-08,23,186.0
1686,Donald,Davis,35542.7,2025-03-05,33,346.0
1687,Jerome,Ortiz,88219.94,2016-11-16,43,415.0
1688,Brenda,Johnson,42033.53,2016-12-18,27,351.0
1689,Jeanette,Washington,33605.47,2015-12-12,25,431.0
1690,Mary,Johnson,45656.67,2022-10-06,1,417.0
1691,Zachary,Barnes,117976.7,2022-10-23,11,1116.0
1692,Nicholas,Mendez,81235.69,2023-12-11,8,549.0
1693,Dorothy,White,41803.98,2017-02-02,2,874.0
1694,Christopher,Gonzalez,111424.92,2019-11-17,46,1420.0
1695,Marie,Wells,33459.4,2022-10-27,12,78.0
1696,Tiffany,Johnson,45135.52,2018-02-04,35,1547.0
1697,Michael,Duncan,56243.18,2023-03-06,2,357.0
1698,Dylan,Garner,97509.81,2017-12-07,28,937.0
1699,Jeffrey,Franklin,31348.65,2018-04-15,6,820.0
1700,Mark,Smith,47682.52,2021-06-07,49,1529.0
1701,Joshua,Nelson,80897.15,2024-11-06,21,1266.0
1702,Amber,Mcdaniel,69543.87,2021-10-18,36,1086.0
1703,Christopher,Jones,108981.59,2023-07-11,21,656.0
1704,Jeffrey,Scott,107249.16,2017-03-25,36,65.0
1705,Amanda,White,95087.59,2023-03-22,20,127.0
1706,Laura,Sanchez,92317.76,2018-04-09,5,1573.0
1707,Christina,Swanson,46316.8,2019-09-26,11,1433.0
1708,Jeffrey,Bailey,100809.08,2016-10-24,28,334.0
1709,Ryan,Butler,107987.78,2024-01-23,40,137.0
1710,Miranda,Russell,94885.04,2023-07-10,1,753.0
1711,Lacey,Lee,99064.78,2016-08-13,37,426.0
1712,Erica,Johnson,103603.33,2024-01-03,28,290.0
1713,Jenna,Singleton,119605.27,2017-06-26,28,71.0
1714,Thomas,Reynolds,63423.22,2020-10-05,50,133.0
1715,Alejandro,Gonzales,53359.46,2024-05-09,2,383.0
1716,John,Smith,44745.99,2020-01-03,5,1479.0
1717,Robin,Rivera,33374.8,2024-08-17,33,125.0
1718,Haley,Porter,99567.87,2023-12-22,2,891.0
1719,Felicia,Crawford,105507.16,2017-08-15,6,167.0
1720,Amber,Gray,117805.68,2023-06-04,3,1488.0
1721,Bryan,Ramirez,49077.64,2021-11-30,8,60.0
1722,Jeffrey,Mccormick,108213.85,2020-06-17,29,318.0
1723,Tammy,Smith,53149.65,2015-12-19,50,1139.0
1724,Arthur,Smith,109734.17,2017-12-10,15,386.0
1725,Samantha,Wade,82737.87,2021-10-01,20,1320.0
1726,Trevor,Beck,96059.81,2020-10-06,29,1064.0
1727,James,Moon,38152.73,2024-08-23,25,1587.0
1728,Mary,Mclaughlin,37775.82,2015-12-29,15,1527.0
1729,Mandy,Mendoza,76230.66,2023-07-06,39,1388.0
1730,Jason,Hudson,56147.41,2017-01-23,38,1136.0
1731,Samantha,Vazquez,117545.94,2017-03-16,24,409.0
1732,Jeffrey,Smith,84482.66,2017-07-28,16,1096.0
1733,Tiffany,Gray,45303.04,2016-06-03,2,1491.0
1734,James,Morrison,39508.07,2023-11-11,44,198.0
1735,Jessica,Rubio,77645.7,2021-03-14,2,972.0
1736,Jessica,Saunders,93093.58,2015-10-15,5,1319.0
1737,Sarah,Scott,117196.07,2020-06-14,49,524.0
1738,Karen,Castro,56218.39,2018-02-27,6,112.0
1739,Jessica,Davis,108961.77,2018-07-21,22,1415.0
1740,Joshua,Wang,69865.97,2023-11-23,27,931.0
1741,Jennifer,Weiss,31183.97,2025-04-28,18,1307.0
1742,Jesse,Smith,89436.69,2016-08-09,36,114.0
1743,Lindsay,Thomas,80740.32,2020-06-26,15,1136.0
1744,Jacob,Wilkerson,56947.78,2020-09-19,36,896.0
1745,Michael,Kent,71875.96,2019-04-27,18,522.0
1746,Alyssa,Rocha,83035.74,2024-07-31,12,984.0
1747,David,Wells,55618.52,2018-08-21,23,1049.0
1748,Cynthia,Murphy,99515.87,2016-09-19,48,1155.0
1749,Nicholas,Duncan,44146.49,2016-05-26,14,818.0
1750,Melissa,Dixon,56312.39,2021-06-18,6,282.0
1751,Timothy,Drake,76677.3,2022-02-20,25,521.0
1752,Jennifer,Oconnell,119696.5,2015-10-15,39,389.0
1753,Robert,Larson,100887.7,2019-03-19,30,307.0
1754,Robert,Davis,42413.11,2024-09-18,29,297.0
1755,Paul,Taylor,44800.76,2025-07-11,12,1481.0
1756,Shelly,Castro,34234.77,2022-07-19,11,1097.0
1757,Meghan,Garcia,61107.56,2025-07-31,45,42.0
1758,Thomas,Rocha,52169.2,2023-01-20,2,930.0
1759,Ryan,Gentry,117719.37,2021-08-25,37,1246.0
1760,Kathryn,Cordova,95774.09,2020-07-22,2,734.0
1761,April,Harvey,88500.73,2023-05-16,20,764.0
1762,Wyatt,King,103837.54,2023-04-12,45,571.0
1763,Lauren,Jones,68077.95,2019-03-03,26,1097.0
1764,Paul,Brown,32239.18,2019-05-24,28,558.0
1765,Dana,Bradley,70131.11,2017-03-17,47,1642.0
1766,Mark,Smith,66366.95,2023-03-12,36,316.0
1767,Kelsey,Parker,99134.81,2016-10-28,31,1729.0
1768,Alicia,Banks,76470.23,2015-09-29,6,567.0
1769,Julie,Moore,79721.02,2023-06-12,21,987.0
1770,Andrew,Church,85493.03,2024-12-04,5,717.0
1771,Timothy,Miller,95680.66,2018-07-26,33,179.0
1772,Willie,Benson,50145.02,2022-01-16,5,1476.0
1773,Andrew,Rivera,75107.6,2020-04-08,4,272.0
1774,Sarah,Lang,36146.67,2020-07-26,29,1500.0
1775,Samuel,Hughes,96251.48,2021-04-20,47,1745.0
1776,Erika,Fisher,46316.02,2020-12-15,44,1220.0
1777,Pam,Anderson,74190.55,2023-07-29,38,538.0
1778,Joshua,Wise,112902.11,2020-09-17,16,163.0
1779,Victor,Avila,90886.43,2024-04-18,4,831.0
1780,Christy,Horn,46334.64,2025-03-18,2,276.0
1781,Samantha,Anderson,35138.98,2023-12-19,30,20.0
1782,Rebecca,Mcbride,103105.16,2021-05-27,3,1504.0
1783,Darryl,Guerrero,45902.69,2024-12-09,48,1261.0
1784,Joseph,Jenkins,51721.91,2025-06-14,43,393.0
1785,Sara,Powell,112865.5,2025-04-06,45,1088.0
1786,Raymond,Frederick,85068.25,2020-10-22,31,921.0
1787,Matthew,Harding,33059.92,2022-09-10,13,1483.0
1788,Karen,Lee,38296.57,2021-06-21,34,770.0
1789,Jacob,Gillespie,119875.15,2021-03-23,11,927.0
1790,Sara,Smith,48453.72,2024-06-28,19,1078.0
1791,Lisa,Christian,109793.17,2018-03-10,17,860.0
1792,Joshua,Garcia,67666.45,2019-06-08,36,570.0
1793,Aaron,Taylor,79114.04,2021-05-11,9,842.0
1794,Jonathan,Landry,98177.41,2021-07-17,14,30.0
1795,Amanda,Ayers,85374.69,2018-09-11,45,1249.0
1796,William,Wells,114072.55,2017-07-06,48,1658.0
1797,William,Powell,112030.46,2023-11-19,3,1314.0
1798,Jamie,Juarez,88433.21,2020-04-21,38,934.0
1799,Michele,Lam,41469.68,2023-10-14,42,727.0
1800,Gina,Glover,39461.07,2024-01-13,17,1487.0
1801,Patrick,Rodriguez,50804.43,2024-06-09,48,869.0
1802,Allison,Hodge,117160.34,2016-09-14,8,23.0
1803,Christopher,Brown,116331.99,2022-09-29,31,899.0
1804,Tamara,Cherry,71775.37,2022-12-18,49,1647.0
1805,Jason,Torres,94741.19,2023-01-16,2,217.0
1806,Megan,Murray,65380.74,2025-05-15,31,1343.0
1807,Wendy,Williams,50312.97,2022-10-01,13,351.0
1808,Michelle,Alvarez,72067.75,2016-01-14,42,203.0
1809,Tammy,Perry,60051.74,2016-05-15,2,211.0
1810,Michele,Williams,106750.11,2021-05-06,9,1105.0
1811,Raymond,Crawford,103179.56,2024-12-19,30,1004.0
1812,Lisa,Nelson,35480.43,2016-01-28,37,43.0
1813,Amy,Vargas,54057.7,2024-11-07,13,501.0
1814,Joshua,Kelly,61337.64,2023-05-22,37,1311.0
1815,Douglas,Willis,78607.17,2019-10-09,31,860.0
1816,Christina,Fuentes,119607.04,2020-04-14,30,437.0
1817,Mitchell,Howell,89300.49,2019-08-14,42,1422.0
1818,Kelsey,Henderson,32306.41,2020-12-13,2,77.0
1819,Abigail,Davis,66962.31,2023-10-25,50,776.0
1820,Frank,Hill,87651.2,2020-11-16,32,285.0
1821,Teresa,Mitchell,67956.19,2023-10-13,45,811.0
1822,James,Gordon,54645.37,2023-12-16,38,803.0
1823,Megan,Henderson,87124.35,2020-05-28,15,1766.0
1824,Brenda,Garrison,53787.9,2017-05-15,36,1046.0
1825,Tara,Weeks,78892.4,2020-02-11,8,242.0
1826,David,Giles,64770.26,2017-06-19,28,233.0
1827,Colin,Kelley,70896.26,2023-03-06,14,486.0
1828,Elizabeth,Hill,101316.16,2020-06-05,11,196.0
1829,Janet,Kerr,116498.86,2017-04-17,29,38.0
1830,Nicholas,Baker,108627.66,2019-01-18,5,162.0
1831,Anna,Robinson,99089.47,2024-07-05,42,1762.0
1832,Mary,Gray,117987.13,2022-04-03,11,613.0
1833,Connor,Miller,105459.37,2025-05-04,38,1072.0
1834,Jeremy,Perkins,118336.12,2024-11-07,2,642.0
1835,John,West,68464.56,2022-02-27,1,68.0
1836,Eric,Petty,119768.68,2017-12-11,43,496.0
1837,Billy,Rowland,68437.85,2023-04-08,18,1204.0
1838,Michael,Bailey,44829.74,2022-01-23,7,1081.0
1839,Tina,Marsh,110253.49,2024-11-04,1,974.0
1840,Lee,Nelson,89601.36,2017-11-12,7,980.0
1841,Emily,Hayes,30371.33,2022-12-28,37,1297.0
1842,Jorge,Pope,87861.98,2022-11-25,39,210.0
1843,Valerie,Hoover,60658.23,2019-07-18,43,991.0
1844,Robert,Barnes,115239.0,2023-04-08,39,1143.0
1845,Jenna,Massey,51455.43,2016-04-10,23,834.0
1846,Teresa,Jones,43526.99,2022-09-10,16,1272.0
1847,Mary,Roberts,107695.01,2017-05-18,50,838.0
1848,Christopher,Davis,69740.87,2020-04-18,22,1492.0
1849,Stephanie,Davis,45529.39,2024-06-14,12,1118.0
1850,Edward,West,42235.51,2017-07-11,47,1308.0
1851,Jason,Randolph,70287.97,2020-08-05,15,142.0
1852,Jason,Walls,45444.69,2022-07-04,29,4.0
1853,Tiffany,Baxter,58871.51,2022-02-05,29,524.0
1854,Karen,Russell,106143.16,2017-12-06,28,117.0
1855,Danielle,Wilson,94407.21,2019-09-05,22,463.0
1856,Andrew,Schneider,73778.11,2023-03-03,50,662.0
1857,Whitney,Adams,108059.29,2018-01-07,10,453.0
1858,Tara,Jimenez,66653.94,2024-01-23,5,1168.0
1859,Jimmy,Fernandez,50236.81,2017-12-09,7,1450.0
1860,Courtney,Garcia,41134.26,2025-01-22,18,1632.0
1861,Deanna,Adams,107989.13,2023-02-05,46,1534.0
1862,Sharon,James,87813.34,2021-11-30,2,147.0
1863,Caitlin,Montgomery,110638.19,2017-09-30,6,311.0
1864,Alexandra,Wells,99109.57,2024-09-22,10,764.0
1865,Caitlin,Dennis,78042.19,2025-07-19,37,611.0
1866,Patricia,Lewis,109525.39,2017-12-11,49,1328.0
1867,Phillip,Carlson,65400.9,2018-02-20,14,174.0
1868,Nathan,Ryan,113089.28,2023-02-20,44,443.0
